date,time,latitude,longitude,time_24h,day,month,year
2011-08-29,7:05:08 PM,42.3946166666667,-88.0955966666667,19:05:08,29,8,2011
2011-08-29,7:05:18 PM,42.39429,-88.0956,19:05:18,29,8,2011
2011-08-29,7:05:28 PM,42.3939566666667,-88.095485,19:05:28,29,8,2011
2011-08-29,7:05:38 PM,42.3936733333333,-88.0953716666667,19:05:38,29,8,2011
2011-08-29,7:05:48 PM,42.3933316666667,-88.0952216666667,19:05:48,29,8,2011
2011-08-29,7:05:58 PM,42.3930366666667,-88.0951433333333,19:05:58,29,8,2011
2011-08-29,7:06:08 PM,42.3926466666667,-88.0951383333333,19:06:08,29,8,2011
2011-08-29,7:06:18 PM,42.3923483333333,-88.09514,19:06:18,29,8,2011
2011-08-29,7:06:28 PM,42.3922366666667,-88.095455,19:06:28,29,8,2011
2011-08-29,7:06:38 PM,42.3922466666667,-88.09598,19:06:38,29,8,2011
2011-08-29,7:06:48 PM,42.3924633333333,-88.096435,19:06:48,29,8,2011
2011-08-29,7:06:58 PM,42.3928383333333,-88.096445,19:06:58,29,8,2011
2011-08-29,7:07:08 PM,42.3931933333333,-88.0964466666667,19:07:08,29,8,2011
2011-08-29,7:07:18 PM,42.3934883333333,-88.0962666666667,19:07:18,29,8,2011
2011-08-29,7:07:28 PM,42.3936033333333,-88.0959166666667,19:07:28,29,8,2011
2011-08-29,7:07:38 PM,42.3936783333333,-88.0955933333333,19:07:38,29,8,2011
2011-08-29,7:08:18 PM,42.3925266666667,-88.0951483333333,19:08:18,29,8,2011
2011-08-29,7:08:28 PM,42.3921966666667,-88.0951633333333,19:08:28,29,8,2011
2011-08-29,7:08:38 PM,42.39186,-88.09514,19:08:38,29,8,2011
2011-08-29,7:08:48 PM,42.3915183333333,-88.0951433333333,19:08:48,29,8,2011
2011-08-29,7:08:58 PM,42.3912966666667,-88.0952033333333,19:08:58,29,8,2011
2011-08-29,7:09:08 PM,42.391275,-88.0956083333333,19:09:08,29,8,2011
2011-08-29,7:09:18 PM,42.39127,-88.096035,19:09:18,29,8,2011
2011-08-29,7:09:28 PM,42.3912383333333,-88.0964683333333,19:09:28,29,8,2011
2011-08-29,7:09:38 PM,42.3909516666667,-88.0964366666667,19:09:38,29,8,2011
2011-08-29,7:09:48 PM,42.3906416666667,-88.09644,19:09:48,29,8,2011
2011-08-29,7:09:58 PM,42.390335,-88.0964433333333,19:09:58,29,8,2011
2011-08-29,7:10:08 PM,42.3900483333333,-88.096435,19:10:08,29,8,2011
2011-08-29,7:10:18 PM,42.38987,-88.0962583333333,19:10:18,29,8,2011
2011-08-29,7:10:28 PM,42.3898666666667,-88.0958783333333,19:10:28,29,8,2011
2011-08-29,7:10:38 PM,42.3898583333333,-88.0954866666667,19:10:38,29,8,2011
2011-08-29,7:10:48 PM,42.389855,-88.09508,19:10:48,29,8,2011
2011-08-29,7:10:58 PM,42.3898433333333,-88.0946666666667,19:10:58,29,8,2011
2011-08-29,7:11:08 PM,42.389835,-88.0942183333333,19:11:08,29,8,2011
2011-08-29,7:11:18 PM,42.3897116666667,-88.09391,19:11:18,29,8,2011
2011-08-29,7:11:28 PM,42.38946,-88.093895,19:11:28,29,8,2011
2011-08-29,7:11:58 PM,42.3897216666667,-88.0938333333333,19:11:58,29,8,2011
2011-08-29,7:12:28 PM,42.3898566666667,-88.094905,19:12:28,29,8,2011
2011-08-29,7:12:38 PM,42.3900666666667,-88.095155,19:12:38,29,8,2011
2011-08-29,7:12:48 PM,42.39057,-88.0951433333333,19:12:48,29,8,2011
2011-08-29,7:12:58 PM,42.3909533333333,-88.095145,19:12:58,29,8,2011
2011-08-29,7:13:08 PM,42.391225,-88.0951533333333,19:13:08,29,8,2011
2011-08-29,7:13:18 PM,42.3915316666667,-88.095155,19:13:18,29,8,2011
2011-08-29,7:13:28 PM,42.391855,-88.0951716666667,19:13:28,29,8,2011
2011-08-29,7:14:08 PM,42.3929883333333,-88.09497,19:14:08,29,8,2011
2011-08-29,7:14:18 PM,42.3930533333333,-88.094515,19:14:18,29,8,2011
2011-08-29,7:14:28 PM,42.3930933333333,-88.094055,19:14:28,29,8,2011
2011-08-29,7:14:38 PM,42.3929016666667,-88.0938533333333,19:14:38,29,8,2011
2011-08-29,7:14:48 PM,42.3925866666667,-88.0938666666667,19:14:48,29,8,2011
2011-08-29,7:14:58 PM,42.3923083333333,-88.0938733333333,19:14:58,29,8,2011
2011-08-29,7:15:18 PM,42.3921833333333,-88.0937666666667,19:15:18,29,8,2011
2011-08-29,7:15:28 PM,42.3925083333333,-88.0938466666667,19:15:28,29,8,2011
2011-09-07,7:52:52 PM,41.9814333333333,-87.7877766666667,19:52:52,7,9,2011
2011-09-07,7:53:02 PM,41.9809983333333,-87.7877783333333,19:53:02,7,9,2011
2011-09-07,7:53:12 PM,41.98056,-87.7877616666667,19:53:12,7,9,2011
2011-09-07,7:53:22 PM,41.9801983333333,-87.7877583333333,19:53:22,7,9,2011
2011-09-07,7:53:32 PM,41.9797516666667,-87.787765,19:53:32,7,9,2011
2011-09-07,7:53:42 PM,41.9793516666667,-87.7877533333333,19:53:42,7,9,2011
2011-09-07,7:53:52 PM,41.97885,-87.7877633333333,19:53:52,7,9,2011
2011-09-07,7:54:02 PM,41.9783983333333,-87.7877733333333,19:54:02,7,9,2011
2011-09-07,7:54:12 PM,41.97799,-87.78776,19:54:12,7,9,2011
2011-09-07,7:54:22 PM,41.977495,-87.7877783333333,19:54:22,7,9,2011
2011-09-07,7:55:42 PM,41.9753733333333,-87.7878366666667,19:55:42,7,9,2011
2011-09-07,7:55:52 PM,41.9748233333333,-87.7878416666667,19:55:52,7,9,2011
2011-09-07,7:56:02 PM,41.9742833333333,-87.7878666666667,19:56:02,7,9,2011
2011-09-07,7:56:12 PM,41.97381,-87.78788,19:56:12,7,9,2011
2011-09-07,7:56:22 PM,41.9733533333333,-87.78788,19:56:22,7,9,2011
2011-09-07,7:56:32 PM,41.972905,-87.7878933333333,19:56:32,7,9,2011
2011-09-07,7:56:42 PM,41.9724466666667,-87.7878933333333,19:56:42,7,9,2011
2011-09-07,7:56:52 PM,41.9719183333333,-87.7879216666667,19:56:52,7,9,2011
2011-09-07,7:57:02 PM,41.9713833333333,-87.7879283333333,19:57:02,7,9,2011
2011-09-07,7:57:12 PM,41.9708983333333,-87.78792,19:57:12,7,9,2011
2011-09-07,7:57:22 PM,41.9704,-87.7879466666667,19:57:22,7,9,2011
2011-09-07,7:57:32 PM,41.96987,-87.7879616666667,19:57:32,7,9,2011
2011-09-07,7:57:42 PM,41.96934,-87.7879783333333,19:57:42,7,9,2011
2011-09-07,7:58:12 PM,41.9685533333333,-87.788695,19:58:12,7,9,2011
2011-09-07,7:58:22 PM,41.9685566666667,-87.7891083333333,19:58:22,7,9,2011
2011-09-07,7:58:32 PM,41.9687633333333,-87.7891483333333,19:58:32,7,9,2011
2011-09-07,7:59:02 PM,41.9688666666667,-87.789165,19:59:02,7,9,2011
2011-09-07,7:59:12 PM,41.969145,-87.7891766666667,19:59:12,7,9,2011
2011-09-07,7:59:22 PM,41.9694216666667,-87.7892016666667,19:59:22,7,9,2011
2011-09-07,7:59:32 PM,41.9696916666667,-87.7892033333333,19:59:32,7,9,2011
2011-09-07,7:59:52 PM,41.9702533333333,-87.7892466666667,19:59:52,7,9,2011
2011-09-07,8:00:02 PM,41.9706483333333,-87.7892433333333,20:00:02,7,9,2011
2011-09-07,8:00:12 PM,41.9709966666667,-87.7892333333333,20:00:12,7,9,2011
2011-09-07,8:00:22 PM,41.9713833333333,-87.789225,20:00:22,7,9,2011
2011-09-07,8:00:32 PM,41.97171,-87.7892266666667,20:00:32,7,9,2011
2011-09-07,8:00:42 PM,41.972065,-87.7892483333333,20:00:42,7,9,2011
2011-09-07,8:00:52 PM,41.972455,-87.7892433333333,20:00:52,7,9,2011
2011-09-07,8:01:02 PM,41.97281,-87.7892466666667,20:01:02,7,9,2011
2011-09-07,8:01:12 PM,41.9731466666667,-87.7892366666667,20:01:12,7,9,2011
2011-09-07,8:01:22 PM,41.9734183333333,-87.7892183333333,20:01:22,7,9,2011
2011-09-07,8:01:42 PM,41.9741016666667,-87.7892283333333,20:01:42,7,9,2011
2011-09-07,8:01:52 PM,41.9745866666667,-87.7892166666667,20:01:52,7,9,2011
2011-09-07,8:02:02 PM,41.9749483333333,-87.7892083333333,20:02:02,7,9,2011
2011-09-07,8:02:32 PM,41.9754666666667,-87.7891733333333,20:02:32,7,9,2011
2011-09-07,8:02:42 PM,41.9759533333333,-87.78916,20:02:42,7,9,2011
2011-09-07,8:03:02 PM,41.9764283333333,-87.7891383333333,20:03:02,7,9,2011
2011-09-07,8:03:12 PM,41.9768066666667,-87.7891483333333,20:03:12,7,9,2011
2011-09-07,8:03:22 PM,41.9771966666667,-87.78914,20:03:22,7,9,2011
2011-09-07,8:03:32 PM,41.9775283333333,-87.7891566666667,20:03:32,7,9,2011
2011-09-07,8:03:42 PM,41.9779583333333,-87.7891516666667,20:03:42,7,9,2011
2011-09-07,8:03:52 PM,41.97835,-87.7891633333333,20:03:52,7,9,2011
2011-09-07,8:04:02 PM,41.978745,-87.7891433333333,20:04:02,7,9,2011
2011-09-07,8:04:12 PM,41.97916,-87.7891316666667,20:04:12,7,9,2011
2011-09-07,8:04:32 PM,41.9799,-87.789125,20:04:32,7,9,2011
2011-09-07,8:04:42 PM,41.9804133333333,-87.7891183333333,20:04:42,7,9,2011
2011-09-07,8:05:02 PM,41.980715,-87.7897016666667,20:05:02,7,9,2011
2011-09-07,8:05:12 PM,41.9807516666667,-87.79012,20:05:12,7,9,2011
2011-09-07,8:05:22 PM,41.980585,-87.7902266666667,20:05:22,7,9,2011
2011-09-07,8:05:32 PM,41.9802516666667,-87.7902133333333,20:05:32,7,9,2011
2011-09-07,8:05:42 PM,41.97995,-87.7902183333333,20:05:42,7,9,2011
2011-09-07,8:05:52 PM,41.9795966666667,-87.7902083333333,20:05:52,7,9,2011
2011-09-07,8:06:02 PM,41.9793116666667,-87.790195,20:06:02,7,9,2011
2011-09-07,8:06:12 PM,41.979005,-87.7902033333333,20:06:12,7,9,2011
2011-09-07,8:06:22 PM,41.9786366666667,-87.7902016666667,20:06:22,7,9,2011
2011-09-07,8:06:32 PM,41.9783316666667,-87.7901983333333,20:06:32,7,9,2011
2011-09-07,8:06:52 PM,41.97771,-87.790205,20:06:52,7,9,2011
2011-09-07,8:07:02 PM,41.9773433333333,-87.7902133333333,20:07:02,7,9,2011
2011-09-07,8:07:22 PM,41.9771066666667,-87.7902366666667,20:07:22,7,9,2011
2011-09-07,8:07:32 PM,41.9767066666667,-87.7902233333333,20:07:32,7,9,2011
2011-09-07,8:07:42 PM,41.9762983333333,-87.79024,20:07:42,7,9,2011
2011-09-07,8:07:52 PM,41.975905,-87.7902516666667,20:07:52,7,9,2011
2011-09-07,8:08:02 PM,41.9755883333333,-87.7902416666667,20:08:02,7,9,2011
2011-09-07,8:08:12 PM,41.97526,-87.790225,20:08:12,7,9,2011
2011-09-07,8:08:22 PM,41.9748033333333,-87.7902466666667,20:08:22,7,9,2011
2011-09-07,8:08:32 PM,41.97428,-87.7902433333333,20:08:32,7,9,2011
2011-09-07,8:08:42 PM,41.973785,-87.790255,20:08:42,7,9,2011
2011-09-07,8:08:52 PM,41.973175,-87.7902683333333,20:08:52,7,9,2011
2011-09-07,8:09:02 PM,41.972635,-87.79028,20:09:02,7,9,2011
2011-09-07,8:09:12 PM,41.9722583333333,-87.7902966666667,20:09:12,7,9,2011
2011-09-07,8:09:22 PM,41.9717033333333,-87.7903133333333,20:09:22,7,9,2011
2011-09-07,8:09:32 PM,41.97111,-87.7903216666667,20:09:32,7,9,2011
2011-09-07,8:09:42 PM,41.9706166666667,-87.79034,20:09:42,7,9,2011
2011-09-07,8:09:52 PM,41.970415,-87.7904883333333,20:09:52,7,9,2011
2011-09-07,8:10:32 PM,41.9708983333333,-87.7915066666667,20:10:32,7,9,2011
2011-09-07,8:10:42 PM,41.971325,-87.7915033333333,20:10:42,7,9,2011
2011-09-07,8:10:52 PM,41.9717933333333,-87.791505,20:10:52,7,9,2011
2011-09-07,8:11:02 PM,41.9722316666667,-87.7915216666667,20:11:02,7,9,2011
2011-09-07,8:11:12 PM,41.9727233333333,-87.791525,20:11:12,7,9,2011
2011-09-07,8:11:22 PM,41.9732383333333,-87.7915283333333,20:11:22,7,9,2011
2011-09-07,8:11:32 PM,41.973685,-87.7915333333333,20:11:32,7,9,2011
2011-09-07,8:11:42 PM,41.9742433333333,-87.791545,20:11:42,7,9,2011
2011-09-07,8:11:52 PM,41.9747316666667,-87.79154,20:11:52,7,9,2011
2011-09-07,8:12:02 PM,41.9752316666667,-87.791545,20:12:02,7,9,2011
2011-09-07,8:12:32 PM,41.9756833333333,-87.7915766666667,20:12:32,7,9,2011
2011-09-07,8:12:42 PM,41.976125,-87.7915966666667,20:12:42,7,9,2011
2011-09-07,8:12:52 PM,41.97661,-87.79159,20:12:52,7,9,2011
2011-09-07,8:13:02 PM,41.9770616666667,-87.791575,20:13:02,7,9,2011
2011-09-07,8:13:12 PM,41.9774516666667,-87.7915616666667,20:13:12,7,9,2011
2011-09-07,8:13:22 PM,41.9779366666667,-87.7915466666667,20:13:22,7,9,2011
2011-09-07,8:13:32 PM,41.9784333333333,-87.7915366666667,20:13:32,7,9,2011
2011-09-07,8:13:42 PM,41.97887,-87.7915283333333,20:13:42,7,9,2011
2011-09-07,8:13:52 PM,41.978985,-87.79125,20:13:52,7,9,2011
2011-09-07,8:14:02 PM,41.9790033333333,-87.7907383333333,20:14:02,7,9,2011
2011-09-07,8:14:12 PM,41.9792083333333,-87.79035,20:14:12,7,9,2011
2011-09-07,8:14:22 PM,41.9796983333333,-87.7903416666667,20:14:22,7,9,2011
2011-09-07,8:14:32 PM,41.9801883333333,-87.790335,20:14:32,7,9,2011
2011-09-07,8:14:42 PM,41.9806566666667,-87.7903283333333,20:14:42,7,9,2011
2011-09-07,8:14:52 PM,41.980805,-87.7907416666667,20:14:52,7,9,2011
2011-09-07,8:15:02 PM,41.9808216666667,-87.791435,20:15:02,7,9,2011
2011-09-07,8:15:12 PM,41.9808416666667,-87.7920583333333,20:15:12,7,9,2011
2011-09-07,8:15:42 PM,41.980405,-87.7926283333333,20:15:42,7,9,2011
2011-09-07,8:17:22 PM,41.9776616666667,-87.7926816666667,20:17:22,7,9,2011
2011-09-07,8:17:32 PM,41.9771,-87.79268,20:17:32,7,9,2011
2011-09-07,8:17:42 PM,41.9765466666667,-87.7926883333333,20:17:42,7,9,2011
2011-09-07,8:17:52 PM,41.9759966666667,-87.7927083333333,20:17:52,7,9,2011
2011-09-07,8:18:02 PM,41.9755866666667,-87.79271,20:18:02,7,9,2011
2011-09-07,8:18:12 PM,41.9751316666667,-87.7927016666667,20:18:12,7,9,2011
2011-09-07,8:18:22 PM,41.9747116666667,-87.792675,20:18:22,7,9,2011
2011-09-07,8:18:32 PM,41.97419,-87.79271,20:18:32,7,9,2011
2011-09-07,8:18:42 PM,41.9737,-87.792705,20:18:42,7,9,2011
2011-09-07,8:18:52 PM,41.9731483333333,-87.79272,20:18:52,7,9,2011
2011-09-07,8:19:02 PM,41.9726283333333,-87.7927333333333,20:19:02,7,9,2011
2011-09-07,8:19:12 PM,41.9722033333333,-87.79274,20:19:12,7,9,2011
2011-09-07,8:19:22 PM,41.9716916666667,-87.79276,20:19:22,7,9,2011
2011-09-07,8:19:32 PM,41.9711233333333,-87.7927666666667,20:19:32,7,9,2011
2011-09-07,8:19:42 PM,41.970625,-87.7927816666667,20:19:42,7,9,2011
2011-09-07,8:19:52 PM,41.9701266666667,-87.7928,20:19:52,7,9,2011
2011-09-07,8:20:02 PM,41.969605,-87.7927916666667,20:20:02,7,9,2011
2011-09-07,8:20:12 PM,41.969055,-87.79281,20:20:12,7,9,2011
2011-09-07,8:20:42 PM,41.968615,-87.7930466666667,20:20:42,7,9,2011
2011-09-07,8:20:52 PM,41.96859,-87.7938466666667,20:20:52,7,9,2011
2011-09-07,8:21:02 PM,41.9687816666667,-87.7940166666667,20:21:02,7,9,2011
2011-09-07,8:21:12 PM,41.9692383333333,-87.79403,20:21:12,7,9,2011
2011-09-07,8:21:22 PM,41.9697216666667,-87.7940166666667,20:21:22,7,9,2011
2011-09-07,8:21:32 PM,41.9701716666667,-87.794005,20:21:32,7,9,2011
2011-09-07,8:21:42 PM,41.970575,-87.794015,20:21:42,7,9,2011
2011-09-07,8:21:52 PM,41.971,-87.7940183333333,20:21:52,7,9,2011
2011-09-07,8:22:02 PM,41.971445,-87.79401,20:22:02,7,9,2011
2011-09-07,8:22:12 PM,41.971885,-87.7940033333333,20:22:12,7,9,2011
2011-09-07,8:22:22 PM,41.9724416666667,-87.79401,20:22:22,7,9,2011
2011-09-07,8:22:32 PM,41.9730433333333,-87.7939883333333,20:22:32,7,9,2011
2011-09-07,8:22:52 PM,41.9741016666667,-87.7939733333333,20:22:52,7,9,2011
2011-09-07,8:23:02 PM,41.97469,-87.79396,20:23:02,7,9,2011
2011-09-07,8:23:12 PM,41.9751516666667,-87.7939533333333,20:23:12,7,9,2011
2011-09-07,8:23:22 PM,41.975585,-87.7939516666667,20:23:22,7,9,2011
2011-09-07,8:23:32 PM,41.97613,-87.7939433333333,20:23:32,7,9,2011
2011-09-07,8:23:42 PM,41.97662,-87.7939266666667,20:23:42,7,9,2011
2011-09-07,8:23:52 PM,41.97707,-87.7939166666667,20:23:52,7,9,2011
2011-09-07,8:24:02 PM,41.9776633333333,-87.7939116666667,20:24:02,7,9,2011
2011-09-07,8:24:12 PM,41.9781366666667,-87.7939016666667,20:24:12,7,9,2011
2011-09-07,8:24:22 PM,41.9787166666667,-87.7939116666667,20:24:22,7,9,2011
2011-09-07,8:24:32 PM,41.979255,-87.7939016666667,20:24:32,7,9,2011
2011-09-07,8:24:42 PM,41.9797983333333,-87.7938983333333,20:24:42,7,9,2011
2011-09-07,8:26:12 PM,41.97803,-87.7950816666667,20:26:12,7,9,2011
2011-09-07,8:26:22 PM,41.9775216666667,-87.7950933333333,20:26:22,7,9,2011
2011-09-07,8:26:32 PM,41.9770283333333,-87.7951066666667,20:26:32,7,9,2011
2011-09-07,8:26:42 PM,41.976615,-87.7951133333333,20:26:42,7,9,2011
2011-09-07,8:26:52 PM,41.9762866666667,-87.7951216666667,20:26:52,7,9,2011
2011-09-07,8:27:02 PM,41.97585,-87.7951416666667,20:27:02,7,9,2011
2011-09-07,8:27:12 PM,41.9755066666667,-87.79513,20:27:12,7,9,2011
2011-09-07,8:27:22 PM,41.9750633333333,-87.7951033333333,20:27:22,7,9,2011
2011-09-07,8:27:32 PM,41.9745266666667,-87.795105,20:27:32,7,9,2011
2011-09-07,8:27:42 PM,41.9740383333333,-87.7951033333333,20:27:42,7,9,2011
2011-09-07,8:27:52 PM,41.97354,-87.79512,20:27:52,7,9,2011
2011-09-07,8:28:02 PM,41.9729916666667,-87.7951316666667,20:28:02,7,9,2011
2011-09-07,8:28:12 PM,41.972425,-87.7951466666667,20:28:12,7,9,2011
2011-09-07,8:28:22 PM,41.9718583333333,-87.7951583333333,20:28:22,7,9,2011
2011-09-07,8:28:32 PM,41.97137,-87.7951716666667,20:28:32,7,9,2011
2011-09-07,8:28:42 PM,41.97085,-87.7951833333333,20:28:42,7,9,2011
2011-09-07,8:28:52 PM,41.97038,-87.7951816666667,20:28:52,7,9,2011
2011-09-07,8:29:02 PM,41.969785,-87.795195,20:29:02,7,9,2011
2011-09-07,8:29:12 PM,41.9692116666667,-87.7952033333333,20:29:12,7,9,2011
2011-09-07,8:29:22 PM,41.968615,-87.7952683333333,20:29:22,7,9,2011
2011-09-07,8:29:32 PM,41.96858,-87.796065,20:29:32,7,9,2011
2011-09-07,8:29:42 PM,41.9687616666667,-87.79645,20:29:42,7,9,2011
2011-09-07,8:29:52 PM,41.9692783333333,-87.7964433333333,20:29:52,7,9,2011
2011-09-07,8:30:02 PM,41.9697783333333,-87.7964433333333,20:30:02,7,9,2011
2011-09-07,8:30:12 PM,41.9701866666667,-87.7964466666667,20:30:12,7,9,2011
2011-09-07,8:30:22 PM,41.97072,-87.7964533333333,20:30:22,7,9,2011
2011-09-07,8:30:32 PM,41.9713166666667,-87.79644,20:30:32,7,9,2011
2011-09-07,8:30:42 PM,41.9717916666667,-87.796445,20:30:42,7,9,2011
2011-09-07,8:31:02 PM,41.9719683333333,-87.7972466666667,20:31:02,7,9,2011
2011-09-07,8:31:12 PM,41.97201,-87.7975966666667,20:31:12,7,9,2011
2011-09-07,8:31:22 PM,41.9725,-87.7976083333333,20:31:22,7,9,2011
2011-09-07,8:31:32 PM,41.9729583333333,-87.7976083333333,20:31:32,7,9,2011
2011-09-07,8:31:42 PM,41.9734966666667,-87.7976133333333,20:31:42,7,9,2011
2011-09-07,8:31:52 PM,41.974035,-87.7976083333333,20:31:52,7,9,2011
2011-09-07,8:32:02 PM,41.9746583333333,-87.7976116666667,20:32:02,7,9,2011
2011-09-07,8:32:12 PM,41.9751983333333,-87.7976033333333,20:32:12,7,9,2011
2011-09-07,8:32:22 PM,41.9756483333333,-87.7976016666667,20:32:22,7,9,2011
2011-09-07,8:32:32 PM,41.9762383333333,-87.79759,20:32:32,7,9,2011
2011-09-07,8:32:42 PM,41.9768466666667,-87.7975983333333,20:32:42,7,9,2011
2011-09-07,8:33:02 PM,41.97818,-87.79757,20:33:02,7,9,2011
2011-09-07,8:33:12 PM,41.9786633333333,-87.79759,20:33:12,7,9,2011
2011-09-07,8:33:22 PM,41.9791116666667,-87.7976966666667,20:33:22,7,9,2011
2011-09-07,8:33:32 PM,41.97972,-87.7976816666667,20:33:32,7,9,2011
2011-09-07,8:33:42 PM,41.9802933333333,-87.7976916666667,20:33:42,7,9,2011
2011-09-07,8:33:52 PM,41.9808883333333,-87.7976816666667,20:33:52,7,9,2011
2011-09-07,8:34:02 PM,41.9812233333333,-87.79768,20:34:02,7,9,2011
2011-09-07,8:34:42 PM,41.9816033333333,-87.7984666666667,20:34:42,7,9,2011
2011-09-07,8:34:52 PM,41.98154,-87.7988383333333,20:34:52,7,9,2011
2011-09-07,8:35:02 PM,41.9810966666667,-87.7988516666667,20:35:02,7,9,2011
2011-09-07,8:35:12 PM,41.980555,-87.79885,20:35:12,7,9,2011
2011-09-07,8:35:22 PM,41.980025,-87.7988516666667,20:35:22,7,9,2011
2011-09-07,8:35:32 PM,41.9795133333333,-87.7988666666667,20:35:32,7,9,2011
2011-09-07,8:35:52 PM,41.97917,-87.7987716666667,20:35:52,7,9,2011
2011-09-07,8:36:02 PM,41.9786583333333,-87.7987633333333,20:36:02,7,9,2011
2011-09-07,8:36:12 PM,41.9781466666667,-87.7987733333333,20:36:12,7,9,2011
2011-09-07,8:36:22 PM,41.97762,-87.798775,20:36:22,7,9,2011
2011-09-07,8:36:32 PM,41.97714,-87.7987766666667,20:36:32,7,9,2011
2011-09-07,8:36:42 PM,41.97651,-87.798775,20:36:42,7,9,2011
2011-09-07,8:36:52 PM,41.9759166666667,-87.7987733333333,20:36:52,7,9,2011
2011-09-07,8:37:32 PM,41.9753716666667,-87.798775,20:37:32,7,9,2011
2011-09-07,8:37:42 PM,41.9748416666667,-87.79879,20:37:42,7,9,2011
2011-09-07,8:37:52 PM,41.974265,-87.798805,20:37:52,7,9,2011
2011-09-07,8:38:02 PM,41.97377,-87.7987966666667,20:38:02,7,9,2011
2011-09-07,8:38:12 PM,41.973175,-87.798805,20:38:12,7,9,2011
2011-09-07,8:38:22 PM,41.9729533333333,-87.7989666666667,20:38:22,7,9,2011
2011-09-07,8:38:32 PM,41.9726216666667,-87.7990483333333,20:38:32,7,9,2011
2011-09-07,8:38:42 PM,41.97211,-87.798975,20:38:42,7,9,2011
2011-09-07,8:38:52 PM,41.9716383333333,-87.7988133333333,20:38:52,7,9,2011
2011-09-07,8:39:02 PM,41.97103,-87.7988383333333,20:39:02,7,9,2011
